1000,29,0.143034,2.844183,3
1000,29,0.144950,1.345517,3
1000,29,0.066131,1.301794,3
1000,29,0.077790,1.384721,3
10000,29,1.398246,31.446323,10
50000,29,6.590970,163.841102,10
100000,29,6.139312,309.564355,10
200000,29,12.526118,587.424313,10
2,29,0.088282,0.342302,1
2,29,0.028158,0.013941,1
